Index,Red,Green,Blue,Hue,Luminance,Saturation,Intensity,Value
0,84.12930202637504,76.9178835638469,81.53013830813767,321.6254019794561,0.315778795274945,0.044778295479669564,80.85910796611988,0
1,65.75996365052576,71.71881085291444,87.61222900168765,223.63872914785418,0.300729789514144,0.14247866561257336,75.03033450170928,0
2,83.88537226025923,102.81845584119192,133.00968867071438,216.87530131993472,0.4252844331979875,0.226488866088513,106.57117225738853,0
3,82.86377211118769,81.62083620491615,88.4248793935217,250.96056452157478,0.3334229717616428,0.040013023348810996,84.30316256987518,0
4,76.65094620455028,94.23721029130343,131.19340846268338,220.65404821272355,0.4075379503279092,0.26241974358869435,100.69385498617903,0
5,76.03533689353482,90.33456425406204,117.44869901147597,219.2831685776135,0.37938046255884467,0.21404020194344436,94.60620005302428,0
6,77.0058124515629,86.15796951692069,101.7514854042883,217.80907292476815,0.35050450559970825,0.13843167943095766,88.3050891242573,0
7,67.7954727243641,84.10934250519917,110.22588385858262,216.9308813965106,0.349061483495974,0.23834449949519748,87.37689969604862,0
8,71.2471745778487,70.68235606967158,95.60417497673181,241.3598168984779,0.3260520216596145,0.1498727452562325,79.1779018747507,0
9,106.40269915082895,118.01536595228467,139.1053376465831,218.69407362412653,0.481388307445906,0.1332039428213899,121.17446758323224,0
10,71.74164372788046,86.01317341722375,118.8382487875213,221.8183968828277,0.3736860637556897,0.2471226341773423,92.1976886442085,0
11,87.26242226828546,79.51169677228309,87.51963281018655,298.07283269483935,0.3275124109460189,0.04794271863800046,84.7645839502517,0
12,66.61868287403213,79.73424361002415,110.11173091332945,221.90667981125392,0.3465302231124737,0.2460982640578619,85.48821913246191,0
13,88.2899604467194,101.37209167054444,129.17734993020008,220.80269042985418,0.4264064909351362,0.18801625592652838,106.27980068248797,0
14,76.3116484169846,87.9117078729624,125.53307238765298,225.85974335538475,0.39577396236203444,0.24385787140952306,96.58547622586666,0
15,67.14186948853616,73.26243386243387,120.43132275132275,233.10869524926593,0.3677905730193312,0.28409951670835126,86.94520870076427,0
16,82.02697211357749,98.73017727434348,135.9100421598009,221.40060859957995,0.42732747896740864,0.24724148041522187,105.55573051590727,0
17,78.11974085933427,86.85821729093752,118.58046019807878,227.04154067290332,0.3856866687400256,0.20569739695860706,94.51947278278351,0
18,122.93364518364518,123.87722337722337,146.246303996304,237.57150430289187,0.5278038219214689,0.0968053064239192,131.0190575190575,0
19,88.02114699459833,84.44333984599471,151.46006206183196,243.20320692833715,0.46255569001534647,0.2840854420659112,107.97484963414168,0
20,73.14370306181398,86.85499711149625,113.45948873483536,219.59415575692333,0.3658886113659791,0.2160508900456294,91.15272963604853,0
21,71.8701542431529,78.43451996950326,101.83220925458917,226.85464186516285,0.34059286960341584,0.17249077334417356,84.04562782241511,0
22,83.82109806199942,94.33858986595841,126.35240901357015,225.1627073297576,0.41210491583445014,0.20236285506849472,101.50403231384267,0
23,81.82758620689656,80.30814769606347,98.67293256026853,244.9641915940806,0.35094329462025886,0.10260740877138248,86.93622215440952,0
24,101.27943121693121,87.53765707671958,95.1286789021164,326.85571274301304,0.37022958488951135,0.07277823349780843,94.64858906525573,0
25,105.81399130270373,102.36086216676121,121.48493098884477,250.83387379976904,0.4389133199129529,0.08543412209131619,109.88659481943658,0
26,86.76149822641736,81.19112607467083,91.97060061323874,271.00543796536437,0.3395327974272737,0.06225090696858099,86.64107497144231,0
27,76.22159959246052,68.07488537952113,70.60990830361692,341.32972736368174,0.2829342842587875,0.05645816122631995,71.63546442519953,0
28,117.2338376171282,92.31084122912631,108.61142228969271,320.7577336044226,0.4108719193063814,0.11893881784651852,106.0520337119824,0
29,87.07709800701178,103.36218060073908,143.47234768326965,222.67398475522674,0.4520577366476106,0.24461238459024034,111.30387543034017,0
30,62.42454822811547,75.62561605256982,111.96737854963624,224.01253896220786,0.3419449544661798,0.28408901281685517,83.33918094344051,0
31,74.47787732598208,80.17319090282564,107.46960716747071,229.6422886507489,0.35675977351657406,0.1813255617869002,87.37355846542614,0
32,63.80786107739707,66.3438521146485,81.63850247409205,231.46640556276964,0.2851889481401747,0.12259255550505944,70.5967385553792,0
33,107.95204173773452,110.40302999899669,140.4350857830842,235.47273662313114,0.48703358337415437,0.13077587542304137,119.59671917327178,0
34,77.67089180624717,86.16764750264072,129.22232282078366,230.1107431597804,0.40567296985692314,0.24916926883014964,97.68695404322386,0
35,112.11775377969762,123.64342692584593,181.91827213822893,230.09261814909752,0.5765412272900521,0.3232044541466199,139.22648428125748,0
36,87.8110361254466,97.00349344978166,139.2616514489877,229.28006135608365,0.44524056387143984,0.22658213928381685,108.02539367473867,0
37,95.8456383966415,106.0192952004198,133.39809469987486,223.744887330469,0.4494975158755223,0.16381017616487253,111.75434276564539,0
38,80.82821022909582,88.73015465571456,141.7452993646923,232.2170170583532,0.4364186462623296,0.2736942471131193,103.76788808316756,0
39,89.26782110845183,100.05626730489465,135.13796987188513,225.8882783414344,0.4400113548634058,0.2044071526097674,108.15401942841054,0
40,71.34592588489448,84.61529939622224,119.48169279344154,223.460065938239,0.37417180133007066,0.25224738034218175,91.81430602485277,0
41,69.07138432951378,78.93326107153918,112.53845359760504,226.38710604407152,0.35609772142572316,0.23934314222302688,86.84769966621934,0
42,82.98813178756357,91.96838198231224,124.5824588736654,227.04594954572644,0.4070011581592725,0.20038641771746432,99.84632421451374,0
43,66.87252672276553,74.10882419831704,97.62269729360928,225.88047349094177,0.3225396549340682,0.1869365554818947,79.53468273823061,0
44,75.09166416919982,84.37778824335317,124.87879436571478,228.809006619783,0.3920989383037541,0.2489724260337293,94.78274892608925,0
45,67.62296894938324,73.42803062526585,114.84504466184602,232.62413404540297,0.35778041884554757,0.2587964585019009,85.29868141216504,0
46,69.41635394035157,77.3040687339522,105.25345644874581,226.7940526858949,0.3424898242923478,0.20517055825825256,83.99129304101653,0
47,68.47513112041959,78.46108627547608,108.66070611425957,225.09023923646149,0.3473251710483905,0.22686304262982063,85.19897450338507,0
48,77.00043006128374,82.03854424255456,107.43355553166326,230.06717692632444,0.36163526586852357,0.16500822976057467,88.82417661183386,0
49,75.32844058712955,97.50269967603887,138.94876614806222,219.08757093579615,0.42015138575527794,0.29690664037615533,103.9266354704102,0
50,76.19635972384111,88.53716488837084,112.5385098179862,219.62563282707166,0.37006837165064177,0.19255662815445432,92.42401147673273,0
51,56.40071684587814,67.46728110599078,83.85745007680491,215.81672043712584,0.27501601357388833,0.1957585346603184,69.24181600955795,0
52,105.83835517902813,81.67958759590793,74.82540760869566,13.26061633774359,0.3542426721327917,0.1716611405175483,87.44778346121056,0
53,95.07301490721022,106.55239254204876,141.21395975487852,225.07263645414668,0.463307793455076,0.19527502484491124,114.27978906804583,0
54,44.168824509678245,68.79848737341366,106.49365465965901,216.28906860607657,0.29541662582222994,0.41367187433528624,73.1536555142503,0
55,100.69200069408295,109.53045288912026,141.92555960437272,227.1389434791208,0.47572070646756015,0.16995290390178838,117.38267106252532,0
56,49.45804669302855,72.03331347164293,117.58285033313472,220.1171389223728,0.3275311706395358,0.40783308071816643,79.69140349926873,0
57,58.66851338873499,58.76583564173592,61.39159741458911,237.8556169678884,0.23541198196730215,0.022681005436642664,59.60864881502001,0
58,56.34483676366217,56.813697657913416,86.09528034066714,239.05441229532394,0.2792943472633908,0.20886281324252537,66.41793825408091,0
59,48.766099185788306,71.17292746113989,116.30431162102147,220.09408824951745,0.32366747217021524,0.4091479030380347,78.74777942264988,0
60,59.59205261715538,82.84768429706769,131.40707043025486,220.57038843287427,0.37450808440668676,0.3759965840014533,91.28226911482598,0
61,73.00970759314573,88.2577817953152,146.3984829429335,227.53372777008994,0.4302121383060377,0.33448512186567525,102.55532411046481,0
62,51.96247988011323,65.122717433535,112.23194760503968,226.89860250949692,0.3219498578140253,0.367061590627832,76.43904830622931,0
63,54.27371916508539,68.75585072738772,111.36701454775458,224.78056157182505,0.3247857523781176,0.34468149290891176,78.13219481340923,0
64,54.089354809682355,77.08962476379016,97.54224781787096,208.2410973882359,0.2973168678971634,0.28656884353402384,76.24040913044782,0
65,84.89390282296148,88.5425543079022,127.71067268338756,234.88707135521724,0.4168717166791157,0.20139157286926512,100.3823766047504,0
66,58.64928472542686,67.66248269497001,115.02870327641901,230.4079912125473,0.34054507451342325,0.32462040353895016,80.4468235656053,0
67,81.09928525016244,100.92995451591943,143.21351526965563,220.84432253974632,0.4398290206270943,0.2769089854682875,108.41425167857916,0
68,60.58893681806648,72.60720629281909,112.09375792945953,225.99944329627724,0.3385935191127961,0.29826278300032694,81.7633003467817,0
69,70.55848161328588,82.20237247924081,146.4232502965599,230.79106858054226,0.4254543762938152,0.34963666302928786,99.7280347963622,0
70,76.8759674636431,82.03076164653685,120.79891545476953,232.95840408899443,0.3875978096439463,0.22219792086208034,93.23521485498316,0
71,61.906749344145005,68.50512759360839,103.39971380872883,230.45855845499483,0.3241303199075958,0.25100630473359975,77.93719691549408,0
72,87.1029689165915,100.49897482161896,142.94726482407938,225.60711812656456,0.45107888968758997,0.24274826849530431,110.18306952076328,0
73,87.99809030145956,90.6113763470195,117.14295457645615,234.62007572743738,0.40223734289787394,0.14207232049705798,98.58414040831173,0
74,107.47898965822152,115.62146784052901,134.69770481719272,222.05100100849455,0.47485626367728284,0.11239196743489467,119.26605410531442,0
75,64.88973782771535,77.89977528089888,112.63580524344569,223.65096248882196,0.34808930013953143,0.2689532254893109,85.14177278401998,0
76,54.252309244741134,72.0896142202903,131.72510284871535,226.18562402688357,0.36466159234011075,0.41657098424965144,86.02234210458226,0
77,60.46640275028649,70.77945619335347,106.61969996874674,226.59287106498385,0.3276198092530064,0.2762246318957489,79.28851963746224,0
78,51.91851322373124,69.11663092685251,95.82237312365976,216.4966664767223,0.28968801244586473,0.29716797418349744,72.2858390914145,0
79,48.619103428069145,75.01911807793729,119.52900673893934,217.6617819933021,0.32970217679805586,0.42171097397669766,81.05574274831525,0
80,44.043444909344494,62.741562064156206,112.0449790794979,223.50203354998553,0.3060557333114557,0.4356603291414764,72.94332868433287,0
81,90.2327331870792,100.0207277403737,161.51168772221803,231.76082650162672,0.4936165115868574,0.2831401557090333,117.25504954989032,0
82,72.15306784278117,88.69555065507848,126.63497211052017,221.78204337608722,0.3897804704966693,0.27407033280542287,95.8278635361266,0
83,98.87406929706279,101.93199273025738,149.18772351527232,236.35336751340014,0.48639567218104923,0.20282710065017168,116.66459518086417,0
84,77.54419015380087,97.66877621605711,136.34395466921774,219.46462585885385,0.41938851926082077,0.2749089462815746,103.85230701302525,0
85,75.01132710852595,65.35450788305526,104.51094443594062,254.79729016570957,0.3330695143509723,0.23051442196352082,81.62559314250727,0
86,56.816430688179125,78.14306881791241,113.98765228844255,217.61813982687224,0.33490996662082684,0.33471812033959736,82.98238393151136,0
87,66.93266305066808,74.90653525598624,132.16549808175685,232.6657743436863,0.3903885512400489,0.3276415746888836,91.33489879613705,0
88,69.20478279030911,92.72159565580618,143.60390559732664,221.03460472793728,0.4172719380149721,0.3496056639919602,101.84342801448065,0
89,54.8443579766537,79.35661787412761,131.0482984374035,220.7000059976431,0.3644954047334455,0.40993518480371377,88.41642476272825,0
90,68.22700046075872,73.65266472124098,105.74036246352327,231.3220293183814,0.3411124763221215,0.21563448092900028,82.54000921517432,0
91,89.4254567088962,105.37779099881011,149.47284244418003,224.06025431957448,0.4684280375550514,0.2513512484105545,114.75869671729545,0
92,94.77306900563859,110.0038485635013,147.48366598048867,222.66294016916962,0.4750132058551515,0.2175815544524223,117.42019451654285,0
93,88.12217265398763,108.57587853173672,159.30398372074822,222.7593266555982,0.4851493262249723,0.28768911140887293,118.66734496882418,0
94,66.14775987065144,71.96302091482815,127.94820841808793,234.35415646890033,0.38058032997792035,0.31840150566909986,88.68632973452252,0
95,65.71575918788339,76.2723522067206,135.62119320340915,230.93925114620478,0.39477833802214224,0.3472061794184038,92.5364348660044,0
96,69.48489255130069,84.9250282759735,122.85678892659018,222.6423978461203,0.37714055191743306,0.2774848174623265,92.42223658462144,0
97,99.79506203628655,102.5462310617869,121.07319658332814,232.242264416315,0.4330750169012053,0.09633858065448588,107.80482989380052,0
98,45.45218826117703,70.16940363007778,114.7492731987114,218.59891330968858,0.3141205126664479,0.4325621271244466,76.79028836332208,0
99,50.43943114385103,58.89062819725803,86.92111724984653,226.10064727460372,0.2693344086150933,0.26559071387392164,65.41705886365186,0
100,63.998713314135166,66.85754549353594,80.74627780160529,229.75791788158938,0.28381370807007933,0.11570393115764879,70.5341788697588,0
101,97.45175233036505,83.72920897776389,139.0522834973702,254.8826255284181,0.43682645583359625,0.24832886208346608,106.74441493516638,0
102,70.95550847457628,90.39560862865947,144.1375192604006,224.0615747405655,0.42175103477446446,0.34023423053951457,101.82954545454545,0
103,62.00933966901524,82.13911191217434,133.32787153858757,223.06490188555267,0.3830141396227506,0.3651046896219664,92.49210770659238,0
104,65.47065139584825,75.42579336673825,93.977570985445,219.04689363661095,0.31264357329665343,0.17878480652752157,78.29133858267717,0
105,88.16575226841105,99.40673137792783,123.46834775269043,220.89492465585568,0.41496882357078724,0.16680958069025478,103.68027713300977,0
106,84.7666061959252,90.19728579402735,125.20865894501814,231.94302084744112,0.4117162061587124,0.1926038894245315,100.05751697832358,0
107,69.45745999245649,85.10345384988415,140.6121558273614,226.80677894226693,0.41190120748983894,0.33871959805903634,98.39102322323401,0
108,75.57993755503963,75.92146345368666,95.4596909775038,238.9692249454329,0.33537182065204596,0.11622893240019916,82.32036399541003,0
109,86.14123461071614,71.97815155193341,116.37974683544304,259.138613784054,0.36932921252426754,0.23572993574282405,91.4997109993642,0
110,94.63128908802389,83.39419396994306,153.01283487351816,249.68455715788363,0.4635431938107083,0.29448634096947107,110.3461059771617,0
111,77.25432709290004,86.65511303426351,174.48512009890499,234.1988835116569,0.4936067591996177,0.3862358247411379,112.79818674202284,0
112,96.2816548521144,92.7209117575165,149.61317526277193,243.7552484733911,0.4751648765103695,0.2347678950361298,112.87191395746761,0
